Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2020-05-20 18:46:14,"Evening Workout",1h 35m,"Overhead Press (Barbell)",3,37.0,8.0,0,0.0,,,
2020-05-20 18:46:14,"Evening Workout",1h 35m,"Overhead Press (Barbell)",4,37.0,9.0,0,0.0,,,
2020-05-20 18:46:14,"Evening Workout",1h 35m,"Overhead Press (Barbell)",5,37.0,9.0,0,0.0,,,
2020-05-20 18:46:14,"Evening Workout",1h 35m,"Lateral Raise (Dumbbell)",1,7.5,10.0,0,0.0,"",,
2020-05-20 18:46:14,"Evening Workout",1h 35m,"Lateral Raise (Dumbbell)",2,7.5,10.0,0,0.0,,,
2020-05-20 18:46:14,"Evening Workout",1h 35m,"Lateral Raise (Dumbbell)",3,7.5,10.0,0,0.0,,,
2020-05-20 18:46:14,"Evening Workout",1h 35m,"Lateral Raise (Dumbbell)",4,7.5,9.0,0,0.0,,,
2020-05-20 18:46:14,"Evening Workout",1h 35m,"Lateral Raise (Dumbbell)",5,7.5,12.0,0,0.0,,,
2020-05-20 18:46:14,"Evening Workout",1h 35m,"Triceps Extension",1,15.0,20.0,0,0.0,"",,
2020-05-20 18:46:14,"Evening Workout",1h 35m,"Triceps Extension",2,15.0,20.0,0,0.0,,,
2020-05-20 18:46:14,"Evening Workout",1h 35m,"Triceps Extension",3,15.0,14.0,0,0.0,,,
2020-05-20 18:46:14,"Evening Workout",1h 35m,"Triceps Extension",4,15.0,15.0,0,0.0,,,
2020-05-21 18:01:22,"Evening Workout",1h 19m,"Pull Up",1,0,12.0,0,0.0,"","",
2020-05-21 18:01:22,"Evening Workout",1h 19m,"Pull Up",2,0,10.0,0,0.0,,,
2020-05-21 18:01:22,"Evening Workout",1h 19m,"Pull Up",3,0,12.0,0,0.0,,,
2020-05-21 18:01:22,"Evening Workout",1h 19m,"Pull Up",4,0,14.0,0,0.0,,,
2020-05-21 18:01:22,"Evening Workout",1h 19m,"Pull Up",5,0,10.0,0,0.0,,,
2020-05-21 18:01:22,"Evening Workout",1h 19m,"Chin Up",1,0,9.0,0,0.0,"",,
2020-05-21 18:01:22,"Evening Workout",1h 19m,"Chin Up",2,0,7.0,0,0.0,,,
2020-05-21 18:01:22,"Evening Workout",1h 19m,"Chin Up",3,0,10.0,0,0.0,,,
2020-05-21 18:01:22,"Evening Workout",1h 19m,"Chin Up",4,0,9.0,0,0.0,,,
2020-05-21 18:01:22,"Evening Workout",1h 19m,"Chin Up",5,0,8.0,0,0.0,,,10
2020-05-21 18:01:22,"Evening Workout",1h 19m,"Bent Over Row (Barbell)",1,47.0,15.0,0,0.0,"",,
2020-05-21 18:01:22,"Evening Workout",1h 19m,"Bent Over Row (Barbell)",2,47.0,13.0,0,0.0,,,
2020-05-21 18:01:22,"Evening Workout",1h 19m,"Bent Over Row (Barbell)",3,47.0,13.0,0,0.0,,,
2020-05-21 18:01:22,"Evening Workout",1h 19m,"Bent Over Row (Barbell)",4,47.0,14.0,0,0.0,,,
2020-05-21 18:01:22,"Evening Workout",1h 19m,"Bent Over Row (Barbell)",5,47.0,11.0,0,0.0,,,10
2020-05-21 18:01:22,"Evening Workout",1h 19m,"Bent Over Row - Underhand (Barbell)",1,47.0,15.0,0,0.0,"",,
2020-05-21 18:01:22,"Evening Workout",1h 19m,"Bent Over Row - Underhand (Barbell)",2,67.0,10.0,0,0.0,,,
2020-05-21 18:01:22,"Evening Workout",1h 19m,"Bent Over Row - Underhand (Barbell)",3,67.0,11.0,0,0.0,,,10
2020-05-21 18:01:22,"Evening Workout",1h 19m,"Kneeling Pulldown (Band)",1,0,15.0,0,0.0,"",,
2020-05-21 18:01:22,"Evening Workout",1h 19m,"Kneeling Pulldown (Band)",2,0,15.0,0,0.0,,,
2020-05-21 18:01:22,"Evening Workout",1h 19m,"Kneeling Pulldown (Band)",3,0,17.0,0,0.0,,,
2020-05-21 18:01:22,"Evening Workout",1h 19m,"Bench Press (Barbell)",1,27.0,10.0,0,0.0,"",,
2020-05-21 18:01:22,"Evening Workout",1h 19m,"Bench Press (Barbell)",2,27.0,9.0,0,0.0,,,
2020-05-21 18:01:22,"Evening Workout",1h 19m,"Bench Press (Barbell)",3,27.0,10.0,0,0.0,,,10
2020-05-23 18:49:01,"Evening Workout",3h 32m,"Front Squat (Barbell)",1,67.0,6.0,0,0.0,"","",
2020-05-23 18:49:01,"Evening Workout",3h 32m,"Front Squat (Barbell)",2,67.0,7.0,0,0.0,,,
2020-05-23 18:49:01,"Evening Workout",3h 32m,"Front Squat (Barbell)",3,67.0,10.0,0,0.0,,,
2020-05-23 18:49:01,"Evening Workout",3h 32m,"Front Squat (Barbell)",4,67.0,10.0,0,0.0,,,
2020-05-23 18:49:01,"Evening Workout",3h 32m,"Front Squat (Barbell)",5,67.0,7.0,0,0.0,,,
2020-05-23 18:49:01,"Evening Workout",3h 32m,"Romanian Deadlift (Barbell)",1,67.0,10.0,0,0.0,"",,
2020-05-23 18:49:01,"Evening Workout",3h 32m,"Romanian Deadlift (Barbell)",2,77.0,12.0,0,0.0,,,
2020-05-23 18:49:01,"Evening Workout",3h 32m,"Romanian Deadlift (Barbell)",3,77.0,11.0,0,0.0,,,
2020-05-23 18:49:01,"Evening Workout",3h 32m,"Romanian Deadlift (Barbell)",4,77.0,13.0,0,0.0,,,
2020-05-23 18:49:01,"Evening Workout",3h 32m,"Romanian Deadlift (Barbell)",5,77.0,10.0,0,0.0,,,
2020-05-23 18:49:01,"Evening Workout",3h 32m,"Hip Thrust (Barbell)",1,67.0,10.0,0,0.0,"",,
2020-05-23 18:49:01,"Evening Workout",3h 32m,"Hip Thrust (Barbell)",2,67.0,9.0,0,0.0,,,
2020-05-23 18:49:01,"Evening Workout",3h 32m,"Hip Thrust (Barbell)",3,67.0,9.0,0,0.0,,,
2020-05-23 18:49:01,"Evening Workout",3h 32m,"Hip Thrust (Barbell)",4,67.0,9.0,0,0.0,,,
2020-05-23 18:49:01,"Evening Workout",3h 32m,"Lunge (Dumbbell)",1,7.5,10.0,0,0.0,"",,
2020-05-23 18:49:01,"Evening Workout",3h 32m,"Lunge (Dumbbell)",2,7.5,10.0,0,0.0,,,
2020-05-24 17:08:08,"Chest/Shoulder/Triceps",4h 47m,"Floor Press (Barbell)",1,80.0,11.0,0,0.0,"","",
2020-05-24 17:08:08,"Chest/Shoulder/Triceps",4h 47m,"Floor Press (Barbell)",2,80.0,11.0,0,0.0,,,
2020-05-24 17:08:08,"Chest/Shoulder/Triceps",4h 47m,"Floor Press (Barbell)",3,80.0,11.0,0,0.0,,,
2020-05-24 17:08:08,"Chest/Shoulder/Triceps",4h 47m,"Floor Press (Barbell)",4,80.0,9.0,0,0.0,,,10
2020-05-24 17:08:08,"Chest/Shoulder/Triceps",4h 47m,"Floor Press (Barbell)",5,80.0,9.0,0,0.0,,,10
2020-05-24 17:08:08,"Chest/Shoulder/Triceps",4h 47m,"Chest Fly (Band)",1,15.0,12.0,0,0.0,"",,
2020-05-24 17:08:08,"Chest/Shoulder/Triceps",4h 47m,"Chest Fly (Band)",2,15.0,12.0,0,0.0,,,
2020-05-24 17:08:08,"Chest/Shoulder/Triceps",4h 47m,"Chest Fly (Band)",3,15.0,15.0,0,0.0,,,
2020-05-24 17:08:08,"Chest/Shoulder/Triceps",4h 47m,"Chest Fly (Band)",4,15.0,15.0,0,0.0,,,10
2020-05-24 17:08:08,"Chest/Shoulder/Triceps",4h 47m,"Incline Bench Press (Dumbbell)",1,0.0,10.0,0,0.0,"",,
2020-05-24 17:08:08,"Chest/Shoulder/Triceps",4h 47m,"Incline Bench Press (Dumbbell)",2,0.0,12.0,0,0.0,,,
2020-05-24 17:08:08,"Chest/Shoulder/Triceps",4h 47m,"Incline Bench Press (Dumbbell)",3,0.0,12.0,0,0.0,,,
2020-05-24 17:08:08,"Chest/Shoulder/Triceps",4h 47m,"Incline Bench Press (Dumbbell)",4,0.0,10.0,0,0.0,,,
2020-05-24 17:08:08,"Chest/Shoulder/Triceps",4h 47m,"Overhead Press (Barbell)",1,37.0,10.0,0,0.0,"",,
2020-05-24 17:08:08,"Chest/Shoulder/Triceps",4h 47m,"Overhead Press (Barbell)",2,37.0,10.0,0,0.0,,,
2020-05-24 17:08:08,"Chest/Shoulder/Triceps",4h 47m,"Overhead Press (Barbell)",3,37.0,8.0,0,0.0,,,
2020-05-24 17:08:08,"Chest/Shoulder/Triceps",4h 47m,"Overhead Press (Barbell)",4,37.0,8.0,0,0.0,,,
2020-05-24 17:08:08,"Chest/Shoulder/Triceps",4h 47m,"Overhead Press (Barbell)",5,37.0,9.0,0,0.0,,,10
2020-05-24 17:08:08,"Chest/Shoulder/Triceps",4h 47m,"Lateral Raise (Dumbbell)",1,7.5,13.0,0,0.0,"",,
2020-05-24 17:08:08,"Chest/Shoulder/Triceps",4h 47m,"Lateral Raise (Dumbbell)",2,7.5,15.0,0,0.0,,,
2020-05-24 17:08:08,"Chest/Shoulder/Triceps",4h 47m,"Lateral Raise (Dumbbell)",3,7.5,15.0,0,0.0,,,
2020-05-24 17:08:08,"Chest/Shoulder/Triceps",4h 47m,"Lateral Raise (Dumbbell)",4,7.5,14.0,0,0.0,,,
2020-05-24 17:08:08,"Chest/Shoulder/Triceps",4h 47m,"Lateral Raise (Dumbbell)",5,7.5,14.0,0,0.0,,,
2020-05-24 17:08:08,"Chest/Shoulder/Triceps",4h 47m,"Bench Press - Close Grip (Barbell)",1,37.0,15.0,0,0.0,"",,
2020-05-24 17:08:08,"Chest/Shoulder/Triceps",4h 47m,"Bench Press - Close Grip (Barbell)",2,37.0,15.0,0,0.0,,,
2020-05-24 17:08:08,"Chest/Shoulder/Triceps",4h 47m,"Bench Press - Close Grip (Barbell)",3,37.0,15.0,0,0.0,,,
2020-05-24 17:08:08,"Chest/Shoulder/Triceps",4h 47m,"Bench Press - Close Grip (Barbell)",4,37.0,15.0,0,0.0,,,
2020-05-25 18:03:26,"Back/Biceps",1h 14m,"Pull Up",1,0,13.0,0,0.0,"","",
2020-05-25 18:03:26,"Back/Biceps",1h 14m,"Pull Up",2,0,10.0,0,0.0,,,
2020-05-25 18:03:26,"Back/Biceps",1h 14m,"Pull Up",3,0,10.0,0,0.0,,,
2020-05-25 18:03:26,"Back/Biceps",1h 14m,"Pull Up",4,0,11.0,0,0.0,,,
2020-05-25 18:03:26,"Back/Biceps",1h 14m,"Pull Up",5,0,6.0,0,0.0,,,
2020-05-25 18:03:26,"Back/Biceps",1h 14m,"Chin Up",1,0,10.0,0,0.0,"",,
2020-05-25 18:03:26,"Back/Biceps",1h 14m,"Chin Up",2,0,10.0,0,0.0,,,
2020-05-25 18:03:26,"Back/Biceps",1h 14m,"Chin Up",3,0,10.0,0,0.0,,,
2020-05-25 18:03:26,"Back/Biceps",1h 14m,"Chin Up",4,0,10.0,0,0.0,,,
2020-05-25 18:03:26,"Back/Biceps",1h 14m,"Chin Up",5,0,9.0,0,0.0,,,
2020-05-25 18:03:26,"Back/Biceps",1h 14m,"Bent Over Row (Barbell)",1,37.0,17.0,0,0.0,"",,
2020-05-25 18:03:26,"Back/Biceps",1h 14m,"Bent Over Row (Barbell)",2,47.0,15.0,0,0.0,,,
2020-05-25 18:03:26,"Back/Biceps",1h 14m,"Bent Over Row (Barbell)",3,57.0,15.0,0,0.0,,,
2020-05-25 18:03:26,"Back/Biceps",1h 14m,"Bent Over Row (Barbell)",4,57.0,15.0,0,0.0,,,
2020-05-25 18:03:26,"Back/Biceps",1h 14m,"Bent Over Row (Barbell)",5,57.0,15.0,0,0.0,,,
2020-05-25 18:03:26,"Back/Biceps",1h 14m,"Bent Over Row - Underhand (Barbell)",1,57.0,13.0,0,0.0,"",,
2020-05-25 18:03:26,"Back/Biceps",1h 14m,"Bent Over Row - Underhand (Barbell)",2,67.0,15.0,0,0.0,,,
2020-05-25 18:03:26,"Back/Biceps",1h 14m,"Bent Over Row - Underhand (Barbell)",3,67.0,12.0,0,0.0,,,
2020-05-25 18:03:26,"Back/Biceps",1h 14m,"Bent Over Row - Underhand (Barbell)",4,67.0,12.0,0,0.0,,,
2020-05-25 18:03:26,"Back/Biceps",1h 14m,"Bent Over Row - Underhand (Barbell)",5,67.0,11.0,0,0.0,,,10
2020-05-25 18:03:26,"Back/Biceps",1h 14m,"Kneeling Pulldown (Band)",1,0,20.0,0,0.0,"",,
2020-05-25 18:03:26,"Back/Biceps",1h 14m,"Kneeling Pulldown (Band)",2,0,22.0,0,0.0,,,
2020-05-25 18:03:26,"Back/Biceps",1h 14m,"Kneeling Pulldown (Band)",3,0,22.0,0,0.0,,,
2020-05-25 18:03:26,"Back/Biceps",1h 14m,"Bicep Curl (Barbell)",1,37.0,10.0,0,0.0,"",,
2020-05-25 18:03:26,"Back/Biceps",1h 14m,"Bicep Curl (Barbell)",2,30.0,10.0,0,0.0,,,
2020-05-25 18:03:26,"Back/Biceps",1h 14m,"Bicep Curl (Barbell)",3,30.0,11.0,0,0.0,,,10
2020-05-27 18:55:30,"Legs",1h 21m,"Front Squat (Barbell)",1,67.0,6.0,0,0.0,"","",
2020-05-27 18:55:30,"Legs",1h 21m,"Front Squat (Barbell)",2,67.0,11.0,0,0.0,,,
2020-05-27 18:55:30,"Legs",1h 21m,"Front Squat (Barbell)",3,67.0,10.0,0,0.0,,,
2020-05-27 18:55:30,"Legs",1h 21m,"Front Squat (Barbell)",4,67.0,10.0,0,0.0,,,
2020-05-27 18:55:30,"Legs",1h 21m,"Front Squat (Barbell)",5,67.0,10.0,0,0.0,,,
2020-05-27 18:55:30,"Legs",1h 21m,"Romanian Deadlift (Barbell)",1,67.0,12.0,0,0.0,"",,
2020-05-27 18:55:30,"Legs",1h 21m,"Romanian Deadlift (Barbell)",2,77.0,11.0,0,0.0,,,
2020-05-27 18:55:30,"Legs",1h 21m,"Romanian Deadlift (Barbell)",3,77.0,12.0,0,0.0,,,
2020-05-27 18:55:30,"Legs",1h 21m,"Romanian Deadlift (Barbell)",4,77.0,10.0,0,0.0,,,
2020-05-27 18:55:30,"Legs",1h 21m,"Romanian Deadlift (Barbell)",5,77.0,12.0,0,0.0,,,
2020-05-27 18:55:30,"Legs",1h 21m,"Hip Thrust (Barbell)",1,77.0,12.0,0,0.0,"",,
2020-05-27 18:55:30,"Legs",1h 21m,"Hip Thrust (Barbell)",2,77.0,12.0,0,0.0,,,
2020-05-27 18:55:30,"Legs",1h 21m,"Hip Thrust (Barbell)",3,77.0,10.0,0,0.0,,,
2020-05-27 18:55:30,"Legs",1h 21m,"Lunge (Dumbbell)",1,15.0,15.0,0,0.0,"",,
2020-05-27 18:55:30,"Legs",1h 21m,"Lunge (Dumbbell)",2,15.0,15.0,0,0.0,,,
2020-05-27 18:55:30,"Legs",1h 21m,"Lunge (Dumbbell)",3,15.0,15.0,0,0.0,,,
2020-05-28 18:47:59,"Chest/Shoulder/Triceps",23h 25m,"Floor Press (Barbell)",1,77.0,13.0,0,0.0,"","",
2020-05-28 18:47:59,"Chest/Shoulder/Triceps",23h 25m,"Floor Press (Barbell)",2,77.0,12.0,0,0.0,,,
2020-05-28 18:47:59,"Chest/Shoulder/Triceps",23h 25m,"Floor Press (Barbell)",3,77.0,12.0,0,0.0,,,
2020-05-28 18:47:59,"Chest/Shoulder/Triceps",23h 25m,"Floor Press (Barbell)",4,77.0,11.0,0,0.0,,,9
2020-05-28 18:47:59,"Chest/Shoulder/Triceps",23h 25m,"Floor Press (Barbell)",5,57.0,12.0,0,0.0,,,10
2020-05-28 18:47:59,"Chest/Shoulder/Triceps",23h 25m,"Chest Fly (Band)",1,15.0,15.0,0,0.0,"",,
2020-05-28 18:47:59,"Chest/Shoulder/Triceps",23h 25m,"Chest Fly (Band)",2,15.0,15.0,0,0.0,,,
2020-05-28 18:47:59,"Chest/Shoulder/Triceps",23h 25m,"Chest Fly (Band)",3,15.0,15.0,0,0.0,,,
2020-05-28 18:47:59,"Chest/Shoulder/Triceps",23h 25m,"Chest Fly (Band)",4,15.0,15.0,0,0.0,,,10
2020-05-28 18:47:59,"Chest/Shoulder/Triceps",23h 25m,"Incline Bench Press (Dumbbell)",1,0.0,12.0,0,0.0,"",,
2020-05-28 18:47:59,"Chest/Shoulder/Triceps",23h 25m,"Incline Bench Press (Dumbbell)",2,0.0,13.0,0,0.0,,,
2020-05-28 18:47:59,"Chest/Shoulder/Triceps",23h 25m,"Incline Bench Press (Dumbbell)",3,0.0,15.0,0,0.0,,,
2020-05-28 18:47:59,"Chest/Shoulder/Triceps",23h 25m,"Incline Bench Press (Dumbbell)",4,0.0,15.0,0,0.0,,,
2020-05-28 18:47:59,"Chest/Shoulder/Triceps",23h 25m,"Overhead Press (Barbell)",1,37.0,12.0,0,0.0,"",,
2020-05-28 18:47:59,"Chest/Shoulder/Triceps",23h 25m,"Overhead Press (Barbell)",2,37.0,10.0,0,0.0,,,
2020-05-28 18:47:59,"Chest/Shoulder/Triceps",23h 25m,"Overhead Press (Barbell)",3,37.0,10.0,0,0.0,,,
2020-05-28 18:47:59,"Chest/Shoulder/Triceps",23h 25m,"Overhead Press (Barbell)",4,37.0,10.0,0,0.0,,,
2020-05-28 18:47:59,"Chest/Shoulder/Triceps",23h 25m,"Overhead Press (Barbell)",5,37.0,10.0,0,0.0,,,10
2020-05-28 18:47:59,"Chest/Shoulder/Triceps",23h 25m,"Lateral Raise (Dumbbell)",1,7.5,16.0,0,0.0,"",,
2020-05-28 18:47:59,"Chest/Shoulder/Triceps",23h 25m,"Lateral Raise (Dumbbell)",2,7.5,15.0,0,0.0,,,
2020-05-28 18:47:59,"Chest/Shoulder/Triceps",23h 25m,"Lateral Raise (Dumbbell)",3,7.5,15.0,0,0.0,,,
2020-05-28 18:47:59,"Chest/Shoulder/Triceps",23h 25m,"Lateral Raise (Dumbbell)",4,7.5,12.0,0,0.0,,,10
2020-05-28 18:47:59,"Chest/Shoulder/Triceps",23h 25m,"Lateral Raise (Dumbbell)",5,7.5,12.0,0,0.0,,,10
2020-05-28 18:47:59,"Chest/Shoulder/Triceps",23h 25m,"Bench Press - Close Grip (Barbell)",1,37.0,12.0,0,0.0,"",,
2020-05-28 18:47:59,"Chest/Shoulder/Triceps",23h 25m,"Bench Press - Close Grip (Barbell)",2,37.0,14.0,0,0.0,,,
2020-05-28 18:47:59,"Chest/Shoulder/Triceps",23h 25m,"Bench Press - Close Grip (Barbell)",3,37.0,10.0,0,0.0,,,
2020-05-28 18:47:59,"Chest/Shoulder/Triceps",23h 25m,"Bench Press - Close Grip (Barbell)",4,37.0,12.0,0,0.0,,,
2020-05-29 18:13:13,"Back/Biceps",1h 37m,"Pull Up",1,0,14.0,0,0.0,"","",
2020-05-29 18:13:13,"Back/Biceps",1h 37m,"Pull Up",2,0,11.0,0,0.0,,,
2020-05-29 18:13:13,"Back/Biceps",1h 37m,"Pull Up",3,0,11.0,0,0.0,,,
2020-05-29 18:13:13,"Back/Biceps",1h 37m,"Pull Up",4,0,11.0,0,0.0,,,
2020-05-29 18:13:13,"Back/Biceps",1h 37m,"Pull Up",5,0,11.0,0,0.0,,,10
2020-05-29 18:13:13,"Back/Biceps",1h 37m,"Chin Up",1,0,8.0,0,0.0,"",,
2020-05-29 18:13:13,"Back/Biceps",1h 37m,"Chin Up",2,0,10.0,0,0.0,,,
2020-05-29 18:13:13,"Back/Biceps",1h 37m,"Chin Up",3,0,8.0,0,0.0,,,
2020-05-29 18:13:13,"Back/Biceps",1h 37m,"Chin Up",4,0,9.0,0,0.0,,,
2020-05-29 18:13:13,"Back/Biceps",1h 37m,"Chin Up",5,0,10.0,0,0.0,,,10
2020-05-29 18:13:13,"Back/Biceps",1h 37m,"Bent Over Row (Barbell)",1,37.0,20.0,0,0.0,"",,
2020-05-29 18:13:13,"Back/Biceps",1h 37m,"Bent Over Row (Barbell)",2,67.0,10.0,0,0.0,,,
2020-05-29 18:13:13,"Back/Biceps",1h 37m,"Bent Over Row (Barbell)",3,67.0,10.0,0,0.0,,,
2020-05-29 18:13:13,"Back/Biceps",1h 37m,"Bent Over Row (Barbell)",4,67.0,10.0,0,0.0,,,
2020-05-29 18:13:13,"Back/Biceps",1h 37m,"Bent Over Row (Barbell)",5,67.0,10.0,0,0.0,,,
2020-05-29 18:13:13,"Back/Biceps",1h 37m,"Bent Over Row - Underhand (Barbell)",1,67.0,15.0,0,0.0,"",,
2020-05-29 18:13:13,"Back/Biceps",1h 37m,"Bent Over Row - Underhand (Barbell)",2,67.0,15.0,0,0.0,,,
2020-05-29 18:13:13,"Back/Biceps",1h 37m,"Bent Over Row - Underhand (Barbell)",3,67.0,15.0,0,0.0,,,
2020-05-29 18:13:13,"Back/Biceps",1h 37m,"Bent Over Row - Underhand (Barbell)",4,67.0,15.0,0,0.0,,,10
2020-05-29 18:13:13,"Back/Biceps",1h 37m,"Bent Over Row - Underhand (Barbell)",5,47.0,17.0,0,0.0,,,10
2020-05-29 18:13:13,"Back/Biceps",1h 37m,"Kneeling Pulldown (Band)",1,0,20.0,0,0.0,"",,
2020-05-29 18:13:13,"Back/Biceps",1h 37m,"Kneeling Pulldown (Band)",2,0,17.0,0,0.0,,,
2020-05-29 18:13:13,"Back/Biceps",1h 37m,"Kneeling Pulldown (Band)",3,0,15.0,0,0.0,,,
2020-05-29 18:13:13,"Back/Biceps",1h 37m,"Bicep Curl (Barbell)",1,27.0,10.0,0,0.0,"",,
2020-05-29 18:13:13,"Back/Biceps",1h 37m,"Bicep Curl (Barbell)",2,27.0,10.0,0,0.0,,,
2020-05-29 18:13:13,"Back/Biceps",1h 37m,"Bicep Curl (Barbell)",3,27.0,10.0,0,0.0,,,10
2020-05-31 17:49:18,"Legs",25h 38m,"Front Squat (Barbell)",1,67.0,10.0,0,0.0,"","",
2020-05-31 17:49:18,"Legs",25h 38m,"Front Squat (Barbell)",2,67.0,9.0,0,0.0,,,
2020-05-31 17:49:18,"Legs",25h 38m,"Front Squat (Barbell)",3,67.0,10.0,0,0.0,,,
2020-05-31 17:49:18,"Legs",25h 38m,"Front Squat (Barbell)",4,67.0,10.0,0,0.0,,,
2020-05-31 17:49:18,"Legs",25h 38m,"Front Squat (Barbell)",5,67.0,9.0,0,0.0,,,
2020-05-31 17:49:18,"Legs",25h 38m,"Romanian Deadlift (Barbell)",1,77.0,14.0,0,0.0,"",,
2020-05-31 17:49:18,"Legs",25h 38m,"Romanian Deadlift (Barbell)",2,77.0,14.0,0,0.0,,,
2020-05-31 17:49:18,"Legs",25h 38m,"Romanian Deadlift (Barbell)",3,77.0,9.0,0,0.0,,,
2020-05-31 17:49:18,"Legs",25h 38m,"Romanian Deadlift (Barbell)",4,77.0,10.0,0,0.0,,,
2020-05-31 17:49:18,"Legs",25h 38m,"Romanian Deadlift (Barbell)",5,77.0,11.0,0,0.0,,,
2020-05-31 17:49:18,"Legs",25h 38m,"Lying Leg Curl (Machine)",1,0.0,20.0,0,0.0,"",,
2020-05-31 17:49:18,"Legs",25h 38m,"Lying Leg Curl (Machine)",2,0.0,20.0,0,0.0,,,
2020-05-31 17:49:18,"Legs",25h 38m,"Lying Leg Curl (Machine)",3,0.0,20.0,0,0.0,,,
2020-05-31 17:49:18,"Legs",25h 38m,"Lunge (Dumbbell)",1,15.0,15.0,0,0.0,"",,
2020-05-31 17:49:18,"Legs",25h 38m,"Lunge (Dumbbell)",2,15.0,15.0,0,0.0,,,
2020-05-31 17:49:18,"Legs",25h 38m,"Lunge (Dumbbell)",3,15.0,15.0,0,0.0,,,
2020-05-31 17:49:18,"Legs",25h 38m,"Lunge (Dumbbell)",4,15.0,15.0,0,0.0,,,
2020-06-01 19:27:39,"Chest/Shoulder/Triceps",1h 12m,"Floor Press (Barbell)",1,77.0,14.0,0,0.0,"","",
2020-06-01 19:27:39,"Chest/Shoulder/Triceps",1h 12m,"Floor Press (Barbell)",2,77.0,13.0,0,0.0,,,
2020-06-01 19:27:39,"Chest/Shoulder/Triceps",1h 12m,"Floor Press (Barbell)",3,77.0,12.0,0,0.0,,,
2020-06-01 19:27:39,"Chest/Shoulder/Triceps",1h 12m,"Floor Press (Barbell)",4,77.0,9.0,0,0.0,,,10
2020-06-01 19:27:39,"Chest/Shoulder/Triceps",1h 12m,"Floor Press (Barbell)",5,77.0,12.0,0,0.0,,,10
2020-06-01 19:27:39,"Chest/Shoulder/Triceps",1h 12m,"Chest Fly (Band)",1,15.0,16.0,0,0.0,"",,
2020-06-01 19:27:39,"Chest/Shoulder/Triceps",1h 12m,"Chest Fly (Band)",2,15.0,16.0,0,0.0,,,
2020-06-01 19:27:39,"Chest/Shoulder/Triceps",1h 12m,"Chest Fly (Band)",3,15.0,15.0,0,0.0,,,
2020-06-01 19:27:39,"Chest/Shoulder/Triceps",1h 12m,"Chest Fly (Band)",4,15.0,15.0,0,0.0,,,10
2020-06-01 19:27:39,"Chest/Shoulder/Triceps",1h 12m,"Incline Bench Press (Dumbbell)",1,0.0,10.0,0,0.0,"",,
2020-06-01 19:27:39,"Chest/Shoulder/Triceps",1h 12m,"Incline Bench Press (Dumbbell)",2,0.0,12.0,0,0.0,,,
2020-06-01 19:27:39,"Chest/Shoulder/Triceps",1h 12m,"Incline Bench Press (Dumbbell)",3,0.0,10.0,0,0.0,,,
2020-06-01 19:27:39,"Chest/Shoulder/Triceps",1h 12m,"Incline Bench Press (Dumbbell)",4,0.0,10.0,0,0.0,,,
2020-06-01 19:27:39,"Chest/Shoulder/Triceps",1h 12m,"Overhead Press (Barbell)",1,47.0,8.0,0,0.0,"",,
2020-06-01 19:27:39,"Chest/Shoulder/Triceps",1h 12m,"Overhead Press (Barbell)",2,47.0,7.0,0,0.0,,,
2020-06-01 19:27:39,"Chest/Shoulder/Triceps",1h 12m,"Overhead Press (Barbell)",3,37.0,10.0,0,0.0,,,
2020-06-01 19:27:39,"Chest/Shoulder/Triceps",1h 12m,"Overhead Press (Barbell)",4,37.0,10.0,0,0.0,,,
2020-06-01 19:27:39,"Chest/Shoulder/Triceps",1h 12m,"Overhead Press (Barbell)",5,37.0,9.0,0,0.0,,,10
2020-06-01 19:27:39,"Chest/Shoulder/Triceps",1h 12m,"Lateral Raise (Dumbbell)",1,7.5,16.0,0,0.0,"",,
2020-06-01 19:27:39,"Chest/Shoulder/Triceps",1h 12m,"Lateral Raise (Dumbbell)",2,7.5,15.0,0,0.0,,,
2020-06-01 19:27:39,"Chest/Shoulder/Triceps",1h 12m,"Lateral Raise (Dumbbell)",3,7.5,15.0,0,0.0,,,
2020-06-01 19:27:39,"Chest/Shoulder/Triceps",1h 12m,"Lateral Raise (Dumbbell)",4,7.5,15.0,0,0.0,,,
2020-06-01 19:27:39,"Chest/Shoulder/Triceps",1h 12m,"Lateral Raise (Dumbbell)",5,7.5,15.0,0,0.0,,,10
2020-06-01 19:27:39,"Chest/Shoulder/Triceps",1h 12m,"Bench Press - Close Grip (Barbell)",1,37.0,15.0,0,0.0,"",,
2020-06-01 19:27:39,"Chest/Shoulder/Triceps",1h 12m,"Bench Press - Close Grip (Barbell)",2,37.0,15.0,0,0.0,,,
2020-06-01 19:27:39,"Chest/Shoulder/Triceps",1h 12m,"Bench Press - Close Grip (Barbell)",3,37.0,15.0,0,0.0,,,
2020-06-01 19:27:39,"Chest/Shoulder/Triceps",1h 12m,"Bench Press - Close Grip (Barbell)",4,37.0,15.0,0,0.0,,,
2020-06-02 18:19:17,"Back/Biceps",1h 27m,"Pull Up",1,0,13.0,0,0.0,"","",
2020-06-02 18:19:17,"Back/Biceps",1h 27m,"Pull Up",2,0,12.0,0,0.0,,,
2020-06-02 18:19:17,"Back/Biceps",1h 27m,"Pull Up",3,0,11.0,0,0.0,,,
